timestamp,wind_speed,ambient_temperature,output_power,normal_operation,wind_direction,pressure,maintenance,faults,curtailment,other_manual,icing_codes,ice_detection,ips_status,cleanedDatasetMask,wind_speed_c,low_quantile_ref,high_quantile_ref,expected_power,iceLossMask,ice_alarm_duration,production_loss,icingLosses,iceLossOperationalMask,iceLossStandstillMask
2003-01-01 00:00:00,9.7,-15.7,1387,True,,,False,False,False,False,False,False,False,False,9.987747273022945,1130.2172204567867,1437.6662682181375,1284.753944477004,0.0,0.0,-17.04100925383265,-0.0,0.0,0.0
2003-01-01 00:10:00,9.3,-15.6,990,True,,,False,False,False,False,False,False,False,False,9.574641890009374,1015.1313412084403,1322.621476395442,1167.1204232778289,0.0,0.0,29.52007054630481,0.0,0.0,0.0
2003-01-01 00:20:00,9.8,-15.3,1207,True,,,False,False,False,False,False,False,False,False,10.085493166494665,1157.447976955398,1464.8873029186414,1312.5875048822436,0.0,0.0,17.597917480373933,0.0,0.0,0.0
2003-01-01 00:30:00,9.8,-15.2,1097,True,,,False,False,False,False,False,False,False,False,10.084189710174302,1157.0848506857849,1464.5243062906811,1312.2163401310727,1.0,4.0,35.86939002184545,35.86939002184545,1.0,0.0
2003-01-01 00:40:00,10.1,-14.9,1217,True,,,False,False,False,False,False,False,False,False,10.38886348371922,1241.9630695473788,1549.37222232512,1398.9734976817197,1.0,4.0,30.32891628028661,30.32891628028661,1.0,0.0
2003-01-01 00:50:00,9.9,-14.8,1153,True,,,False,False,False,False,False,False,False,False,10.181829375954402,1184.2860135073508,1491.7157578795368,1340.0196517476788,1.0,4.0,31.169941957946474,31.169941957946474,1.0,0.0
2003-01-01 01:00:00,9.6,-14.6,989,True,,,False,False,False,False,False,False,False,False,9.870742624743274,1097.6212210409012,1405.0819060744461,1251.4363714320732,1.0,4.0,43.73939523867887,43.73939523867887,1.0,0.0
2003-01-01 01:10:00,8.3,-14.5,722,True,,,False,False,False,False,False,False,False,False,8.5329795958209,706.1224604371974,1029.0212312590422,870.7500084436506,0.0,0.0,24.791668073941764,0.0,0.0,0.0
2003-01-01 01:20:00,9.7,-14.2,1115,True,,,False,False,False,False,False,False,False,False,9.968424827253667,1124.8342340518072,1432.2852036219424,1279.2517955642031,0.0,0.0,27.37529926070052,0.0,0.0,0.0
2003-01-01 01:30:00,9.7,-14.0,1182,True,,,False,False,False,False,False,False,False,False,9.96585977732962,1124.1196439303437,1431.5708686201224,1278.521386649131,0.0,0.0,16.086897774855174,0.0,0.0,0.0
2003-01-01 01:40:00,10.1,-13.8,1346,True,,,False,False,False,False,False,False,False,False,10.374154988817374,1237.8654708769127,1545.2760865602843,1394.7851909735803,0.0,0.0,8.130865162263376,0.0,0.0,0.0
2003-01-01 01:50:00,10.2,-13.6,1375,True,,,False,False,False,False,False,False,False,False,10.474177668818808,1265.7305110000111,1573.1311784362838,1423.2670760618712,0.0,0.0,8.044512676978533,0.0,0.0,0.0
2003-01-01 02:00:00,10.5,-13.5,1389,True,,,False,False,False,False,False,False,False,False,10.780857338132002,1343.5015325495926,1651.291437682553,1501.9009982718794,0.0,0.0,18.816833045313235,0.0,0.0,0.0
2003-01-01 02:10:00,10.3,-13.3,1300,True,,,False,False,False,False,False,False,False,False,10.572793744186333,1290.854951386961,1598.3744117536748,1448.6845997686542,0.0,0.0,24.780766628109024,0.0,0.0,0.0
2003-01-01 02:20:00,10.2,-13.2,1324,True,,,False,False,False,False,False,False,False,False,10.468802504532066,1264.2330589369774,1571.6342609866251,1421.7364750867378,0.0,0.0,16.28941251445629,0.0,0.0,0.0
2003-01-01 02:30:00,10.1,-13.1,1411,True,,,False,False,False,False,False,False,False,False,10.364838275239142,1235.2699535635484,1542.681495886446,1392.1322170127555,0.0,0.0,-3.1446304978740804,-0.0,0.0,0.0
2003-01-01 02:40:00,9.8,-12.9,1233,True,,,False,False,False,False,False,False,False,False,10.054394898027956,1148.7843968696484,1456.2268158639827,1303.7321401899467,0.0,0.0,11.78869003165778,0.0,0.0,0.0
2003-01-01 02:50:00,10.4,-12.8,1541,True,,,False,False,False,False,False,False,False,False,10.66860381502736,1315.0978887268147,1622.7418847305485,1473.1899291913007,0.0,0.0,-11.301678468116544,-0.0,0.0,0.0
2003-01-01 03:00:00,10.8,-12.6,1729,True,,,False,False,False,False,False,False,False,False,11.076099249458222,1418.206948102999,1726.380613932295,1577.4149837319826,0.0,0.0,-25.2641693780029,-0.0,0.0,0.0
2003-01-01 03:10:00,10.3,-12.6,1296,True,,,False,False,False,False,False,False,False,False,10.563316876798119,1288.4570082453492,1595.9641504109932,1446.260702622933,0.0,0.0,25.043450437155496,0.0,0.0,0.0
2003-01-01 03:20:00,10.6,-12.5,1331,True,,,False,False,False,False,False,False,False,False,10.8695958819739,1365.95515291648,1673.8604019896813,1524.5976441489065,1.0,313.0,32.266274024817754,32.266274024817754,1.0,0.0
2003-01-01 03:30:00,10.5,-12.4,1335,True,,,False,False,False,False,False,False,False,False,10.765675927698247,1339.66016202721,1647.4303340924182,1498.0180508894812,1.0,313.0,27.169675148246863,27.169675148246863,1.0,0.0
2003-01-01 03:40:00,10.8,-12.3,1348,True,,,False,False,False,False,False,False,False,False,11.071851464094575,1417.132125868759,1725.3002703509615,1576.3285282191212,1.0,313.0,38.05475470318686,38.05475470318686,1.0,0.0
2003-01-01 03:50:00,11.1,-12.2,1290,True,,,False,False,False,False,False,False,False,False,11.377949121309419,1494.5843838474457,1803.1503995178948,1654.6190864005894,1.0,313.0,60.76984773343156,60.76984773343156,1.0,0.0
2003-01-01 04:00:00,10.9,-12.1,1162,True,,,False,False,False,False,False,False,False,False,11.171514180026419,1442.349902624861,1750.6475904808105,1601.819248178172,1.0,313.0,73.30320802969534,73.30320802969534,1.0,0.0
2003-01-01 04:10:00,10.7,-12.0,963,True,,,False,False,False,False,False,False,False,False,10.965132315394543,1390.1288514510811,1698.158280482508,1549.0329853639455,1.0,313.0,97.67216422732425,97.67216422732425,1.0,0.0
2003-01-01 04:20:00,10.5,-12.0,1150,True,,,False,False,False,False,False,False,False,False,10.760176571181562,1338.2686532403652,1646.0316771439973,1496.6114811847415,1.0,313.0,57.76858019745691,57.76858019745691,1.0,0.0
2003-01-01 04:30:00,10.3,-11.9,1003,True,,,False,False,False,False,False,False,False,False,10.553873896458585,1286.06763958438,1593.5625075959438,1443.8454727632682,1.0,313.0,73.47424546054468,73.47424546054468,1.0,0.0
2003-01-01 04:40:00,10.3,-11.9,938,True,,,False,False,False,False,False,False,False,False,10.553873896458585,1286.06763958438,1593.5625075959438,1443.8454727632682,1.0,313.0,84.30757879387802,84.30757879387802,1.0,0.0
2003-01-01 04:50:00,10.1,-11.8,866,True,,,False,False,False,False,False,False,False,False,10.347624203625145,1230.4743332482453,1537.8875876812165,1387.2304366404994,1.0,313.0,86.87173944008325,86.87173944008325,1.0,0.0
2003-01-01 05:00:00,10.3,-11.7,945,True,,,False,False,False,False,False,False,False,False,10.55118209658504,1285.3865302282031,1592.8778993903345,1443.1569914578893,1.0,313.0,83.02616524298155,83.02616524298155,1.0,0.0
2003-01-01 05:10:00,10.2,-11.7,823,True,,,False,False,False,False,False,False,False,False,10.448743435453144,1258.6448586937113,1566.048055816634,1416.0245695421577,1.0,313.0,98.83742825702627,98.83742825702627,1.0,0.0
2003-01-01 05:20:00,10.2,-11.6,721,True,,,False,False,False,False,False,False,False,False,10.447411621859537,1258.273832450245,1565.6771620352324,1415.6453299363843,1.0,313.0,115.77422165606406,115.77422165606406,1.0,0.0
2003-01-01 05:30:00,10.5,-11.5,809,True,,,False,False,False,False,False,False,False,False,10.753318148409916,1336.5332582861215,1644.2873674896462,1494.857303279813,1.0,313.0,114.30955054663552,114.30955054663552,1.0,0.0
2003-01-01 05:40:00,9.9,-11.5,561,True,,,False,False,False,False,False,False,False,False,10.138842825643636,1172.3105100600735,1479.744529870834,1327.7790480538392,1.0,313.0,127.7965080089732,127.7965080089732,1.0,0.0
2003-01-01 05:50:00,9.6,-11.4,647,True,,,False,False,False,False,False,False,False,False,9.830352969740899,1086.3691794321066,1393.8338816172434,1239.935244762433,1.0,313.0,98.82254079373885,98.82254079373885,1.0,0.0
2003-01-01 06:00:00,9.6,-11.4,543,True,,,False,False,False,False,False,False,False,False,9.830352969740899,1086.3691794321066,1393.8338816172434,1239.935244762433,1.0,313.0,116.15587412707218,116.15587412707218,1.0,0.0
2003-01-01 06:10:00,8.3,-11.4,407,True,,,False,False,False,False,False,False,False,False,8.499159338421821,696.0254015042959,1019.4767476906279,861.128422499103,1.0,313.0,75.68807041651716,75.68807041651716,1.0,0.0
2003-01-01 06:20:00,8.7,-11.4,413,True,,,False,False,False,False,False,False,False,False,8.908757378827689,818.3111518455017,1135.0702430380366,977.655706782597,1.0,313.0,94.10928446376617,94.10928446376617,1.0,0.0
2003-01-01 06:30:00,8.5,-11.5,392,True,,,False,False,False,False,False,False,False,False,8.705067072522313,757.4992839002808,1077.5863877664347,919.707484654583,1.0,313.0,87.9512474424305,87.9512474424305,1.0,0.0
2003-01-01 06:40:00,8.2,-11.5,260,True,,,False,False,False,False,False,False,False,False,8.39782941113917,668.9097102509329,991.4967335393958,833.501651973,1.0,313.0,95.58360866216665,95.58360866216665,1.0,0.0
2003-01-01 06:50:00,7.5,-11.6,142,True,,,False,False,False,False,False,False,False,False,7.681920310190836,488.31708453054034,795.9732214405457,642.5198122460695,1.0,313.0,83.41996870767825,83.41996870767825,1.0,0.0
2003-01-01 07:00:00,7.4,-11.6,188,True,,,False,False,False,False,False,False,False,False,7.579494706054959,462.4795741994201,767.9995389954352,615.1959099697889,1.0,313.0,71.19931832829815,71.19931832829815,1.0,0.0
2003-01-01 07:10:00,6.8,-11.7,69,True,,,False,False,False,False,False,False,False,False,6.965828956968763,343.52320817001856,610.9347779367299,474.5442408000006,1.0,313.0,67.59070680000009,67.59070680000009,0.0,1.0
2003-01-01 07:20:00,6.3,-11.7,66,True,,,False,False,False,False,False,False,False,False,6.453635651309295,252.09888357541178,482.4713788651986,362.412325513384,1.0,313.0,49.40205425223067,49.40205425223067,0.0,1.0
2003-01-01 07:30:00,6.0,-11.8,40,True,,,False,False,False,False,False,False,False,False,6.147103487302067,217.381484313032,423.5780452073798,315.9639380084699,1.0,313.0,45.99398966807832,45.99398966807832,0.0,1.0
2003-01-01 07:40:00,6.5,-11.9,15,True,,,False,False,False,False,False,False,False,False,6.660211682231146,288.6572334669283,533.9998078223408,407.31197671808246,1.0,313.0,65.38532945301374,65.38532945301374,0.0,1.0
2003-01-01 07:50:00,6.8,-12.0,3,True,,,False,False,False,False,False,False,False,False,6.968495303241392,344.0018842764963,611.6059941530758,475.1308061271377,1.0,313.0,78.68846768785627,78.68846768785627,0.0,1.0
2003-01-01 08:00:00,6.3,-12.1,0,True,,,False,False,False,False,False,False,False,False,6.45693021414371,252.47202110141276,483.10435579566933,362.9115459840573,1.0,313.0,60.485257664009545,60.485257664009545,0.0,1.0
2003-01-01 08:10:00,6.1,-12.1,0,True,,,False,False,False,False,False,False,False,False,6.251948302583592,229.25605977400494,443.7216432166302,331.8509253458332,1.0,313.0,55.30848755763887,55.30848755763887,0.0,1.0
2003-01-01 08:20:00,7.1,-11.7,0,True,,,False,False,False,False,False,False,False,False,7.2731449403644435,398.69414373090467,688.2973747288105,542.1502011305853,1.0,313.0,90.35836685509754,90.35836685509754,0.0,1.0
2003-01-01 08:30:00,7.8,-11.7,0,True,,,False,False,False,False,False,False,False,False,7.990215568287699,566.0865249289192,880.1724187222551,724.7632080800286,1.0,313.0,120.7938680133381,120.7938680133381,0.0,1.0
2003-01-01 08:40:00,8.1,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.29753155168338,643.6089370532425,964.1041641324475,806.7453644859904,1.0,313.0,134.45756074766507,134.45756074766507,0.0,1.0
2003-01-01 08:50:00,8.2,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.399970212815273,669.4497410946835,992.0814126025116,834.0727499546445,1.0,313.0,139.01212499244076,139.01212499244076,0.0,1.0
2003-01-01 09:00:00,8.6,-11.8,0,True,,,False,False,False,False,False,False,False,False,8.810848331799628,789.0803448104998,1107.4391319104227,949.8013856397037,1.0,313.0,158.3002309399506,158.3002309399506,0.0,1.0
2003-01-01 09:10:00,9.0,-11.7,0,True,,,False,False,False,False,False,False,False,False,9.21947950187042,911.0774354103404,1222.7597648157446,1066.0536032400444,1.0,313.0,177.6756005400074,177.6756005400074,0.0,1.0
2003-01-01 09:20:00,9.4,-11.6,0,True,,,False,False,False,False,False,False,False,False,9.628006788772515,1029.9981198748253,1337.4829473936134,1182.3163059946114,1.0,313.0,197.05271766576854,197.05271766576854,0.0,1.0
2003-01-01 09:30:00,9.5,-11.6,0,True,,,False,False,False,False,False,False,False,False,9.730432392908392,1058.5325839467528,1366.0072242238157,1211.482433987333,1.0,313.0,201.91373899788883,201.91373899788883,0.0,1.0
2003-01-01 09:40:00,9.7,-11.6,0,True,,,False,False,False,False,False,False,False,False,9.935283601180148,1115.6015120906077,1423.0557778842203,1269.814689972776,1.0,313.0,211.63578166212935,211.63578166212935,0.0,1.0
2003-01-01 09:50:00,8.6,-11.6,0,True,,,False,False,False,False,False,False,False,False,8.808601955685493,788.4096878210441,1106.8051775422805,949.1623100528184,1.0,313.0,158.1937183421364,158.1937183421364,0.0,1.0
2003-01-01 10:00:00,8.9,-11.7,0,True,,,False,False,False,False,False,False,False,False,9.117040840738529,880.4943092604956,1193.8503420870356,1036.9106440220064,1.0,313.0,172.8184406703344,172.8184406703344,0.0,1.0
2003-01-01 10:10:00,8.7,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.91216351847474,819.3280569608042,1136.031496629616,978.624725585929,1.0,313.0,163.1041209309882,163.1041209309882,0.0,1.0
2003-01-01 10:20:00,8.4,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.60484753507906,727.5786785112681,1049.3032284434873,891.1958479318137,1.0,313.0,148.53264132196895,148.53264132196895,0.0,1.0
2003-01-01 10:30:00,8.2,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.399970212815273,669.4497410946835,992.0814126025116,834.0727499546445,1.0,313.0,139.01212499244076,139.01212499244076,0.0,1.0
2003-01-01 10:40:00,8.4,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.60484753507906,727.5786785112681,1049.3032284434873,891.1958479318137,1.0,313.0,148.53264132196895,148.53264132196895,0.0,1.0
2003-01-01 10:50:00,7.9,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.092654229419592,591.9273289703603,908.1496671923192,752.0905935486826,1.0,313.0,125.34843225811376,125.34843225811376,0.0,1.0
2003-01-01 11:00:00,7.5,-11.7,0,True,,,False,False,False,False,False,False,False,False,7.682899584892018,488.564112804596,796.2406733120625,642.7810516740667,1.0,313.0,107.13017527901111,107.13017527901111,0.0,1.0
2003-01-01 11:10:00,7.6,-11.7,0,True,,,False,False,False,False,False,False,False,False,7.785338246023911,514.4049168460368,824.2179217821265,670.1084371427205,1.0,313.0,111.68473952378675,111.68473952378675,0.0,1.0
2003-01-01 11:20:00,8.7,-11.6,0,True,,,False,False,False,False,False,False,False,False,8.91102755982137,818.9889157965881,1135.7109154296106,978.301554662542,1.0,313.0,163.05025911042367,163.05025911042367,0.0,1.0
2003-01-01 11:30:00,9.2,-11.6,0,True,,,False,False,False,False,False,False,False,False,9.42315558050076,971.8850556743084,1280.2396048662617,1123.9977777111606,1.0,313.0,187.3329629518601,187.3329629518601,0.0,1.0
2003-01-01 11:40:00,8.9,-11.7,0,True,,,False,False,False,False,False,False,False,False,9.117040840738529,880.4943092604956,1193.8503420870356,1036.9106440220064,1.0,313.0,172.8184406703344,172.8184406703344,0.0,1.0
2003-01-01 11:50:00,8.5,-11.7,0,True,,,False,False,False,False,False,False,False,False,8.707286196210953,758.1618046611135,1078.212651172197,920.3388071498522,1.0,313.0,153.38980119164205,153.38980119164205,0.0,1.0
2003-01-01 12:00:00,9.2,-11.6,0,True,,,False,False,False,False,False,False,False,False,9.42315558050076,971.8850556743084,1280.2396048662617,1123.9977777111606,1.0,313.0,187.3329629518601,187.3329629518601,0.0,1.0
2003-01-01 12:10:00,8.7,-11.5,0,True,,,False,False,False,False,False,False,False,False,8.909892180111072,818.6499474761869,1135.390497614306,977.978548443712,1.0,313.0,162.9964247406187,162.9964247406187,0.0,1.0
2003-01-01 12:20:00,9.5,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.729192610466114,1058.1871964056722,1365.6619599913895,1211.1294006447456,1.0,313.0,201.8549001074576,201.8549001074576,0.0,1.0
2003-01-01 12:30:00,8.7,-11.5,0,True,,,False,False,False,False,False,False,False,False,8.909892180111072,818.6499474761869,1135.390497614306,977.978548443712,1.0,313.0,162.9964247406187,162.9964247406187,0.0,1.0
2003-01-01 12:40:00,9.0,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.217129841494213,910.3759428400467,1222.0966623861138,1065.3851441274064,1.0,313.0,177.56419068790106,177.56419068790106,0.0,1.0
2003-01-01 12:50:00,8.3,-11.5,0,True,,,False,False,False,False,False,False,False,False,8.500241964933553,696.3486203243742,1019.7822779185627,861.4364208654534,1.0,313.0,143.5727368109089,143.5727368109089,0.0,1.0
2003-01-01 13:00:00,8.7,-11.5,0,True,,,False,False,False,False,False,False,False,False,8.909892180111072,818.6499474761869,1135.390497614306,977.978548443712,1.0,313.0,162.9964247406187,162.9964247406187,0.0,1.0
2003-01-01 13:10:00,9.0,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.217129841494213,910.3759428400467,1222.0966623861138,1065.3851441274064,1.0,313.0,177.56419068790106,177.56419068790106,0.0,1.0
2003-01-01 13:20:00,8.7,-11.5,0,True,,,False,False,False,False,False,False,False,False,8.909892180111072,818.6499474761869,1135.390497614306,977.978548443712,1.0,313.0,162.9964247406187,162.9964247406187,0.0,1.0
2003-01-01 13:30:00,8.9,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.114717287699833,879.8006110520935,1193.1946074621778,1036.2496122328416,1.0,313.0,172.70826870547359,172.70826870547359,0.0,1.0
2003-01-01 13:40:00,9.2,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.421954949082973,971.5266064159532,1279.9007722339857,1123.6562079165358,1.0,313.0,187.27603465275598,187.27603465275598,0.0,1.0
2003-01-01 13:50:00,9.1,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.319542395288593,940.951274628,1250.9987173100499,1094.520676021971,1.0,313.0,182.42011267032848,182.42011267032848,0.0,1.0
2003-01-01 14:00:00,9.2,-11.5,0,True,,,False,False,False,False,False,False,False,False,9.421954949082973,971.5266064159532,1279.9007722339857,1123.6562079165358,1.0,313.0,187.27603465275598,187.27603465275598,0.0,1.0
2003-01-01 14:10:00,9.1,-11.4,0,True,,,False,False,False,False,False,False,False,False,9.31835541923356,940.5969021867088,1250.663738385446,1094.1829910660922,1.0,313.0,182.3638318443487,182.3638318443487,0.0,1.0
2003-01-01 14:20:00,9.3,-11.4,0,True,,,False,False,False,False,False,False,False,False,9.523154439436498,1000.7875956096552,1308.282851734036,1152.4591519473195,1.0,313.0,192.07652532455324,192.07652532455324,0.0,1.0
2003-01-01 14:30:00,8.1,-11.4,0,True,,,False,False,False,False,False,False,False,False,8.294360318218883,642.8089732346975,963.2380615729993,805.899379988167,1.0,313.0,134.31656333136115,134.31656333136115,0.0,1.0
2003-01-01 14:40:00,8.2,-11.3,0,True,,,False,False,False,False,False,False,False,False,8.39569079019965,668.3702295118599,990.912650062053,832.9311357427032,1.0,313.0,138.8218559571172,138.8218559571172,0.0,1.0
2003-01-01 14:50:00,8.3,-11.3,0,True,,,False,False,False,False,False,False,False,False,8.498077263250867,695.7023472873504,1019.1713730576944,860.8205809846833,1.0,313.0,143.47009683078056,143.47009683078056,0.0,1.0
2003-01-01 15:00:00,9.0,-11.2,0,True,,,False,False,False,False,False,False,False,False,9.213609837393449,909.3250434210955,1221.1032748756625,1064.3837318205447,1.0,313.0,177.39728863675742,177.39728863675742,0.0,1.0
2003-01-01 15:10:00,9.1,-11.2,0,True,,,False,False,False,False,False,False,False,False,9.315983280031153,939.888698548838,1249.9942921605932,1093.5081369116997,1.0,313.0,182.25135615194995,182.25135615194995,0.0,1.0
2003-01-01 15:20:00,9.7,-11.2,0,True,,,False,False,False,False,False,False,False,False,9.930223935857383,1114.1919540061183,1421.6467230336063,1268.373928674377,1.0,313.0,211.39565477906282,211.39565477906282,0.0,1.0
2003-01-01 15:30:00,9.2,-11.1,0,True,,,False,False,False,False,False,False,False,False,9.417158534662459,970.0946339002186,1278.547166373341,1122.291667338737,1.0,313.0,187.04861122312283,187.04861122312283,0.0,1.0
2003-01-01 15:40:00,9.9,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.133681466647648,1170.872621418109,1478.3071545771886,1326.3093290478994,1.0,313.0,221.05155484131654,221.05155484131654,0.0,1.0
2003-01-01 15:50:00,10.0,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.23474016972778,1199.0262843281191,1506.4507661973344,1355.086226130229,1.0,313.0,225.8477043550382,225.8477043550382,0.0,1.0
2003-01-01 16:00:00,9.9,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.132392768030503,1170.5136064559742,1477.9482677889068,1325.9423666157145,1.0,313.0,220.99039443595242,220.99039443595242,0.0,1.0
2003-01-01 16:10:00,10.4,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.644129776516893,1308.9051933571716,1616.5173775696228,1466.9302075280461,1.0,313.0,244.48836792134105,244.48836792134105,0.0,1.0
2003-01-01 16:20:00,9.9,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.133681466647648,1170.872621418109,1478.3071545771886,1326.3093290478994,1.0,313.0,221.05155484131654,221.05155484131654,0.0,1.0
2003-01-01 16:30:00,9.9,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.133681466647648,1170.872621418109,1478.3071545771886,1326.3093290478994,1.0,313.0,221.05155484131654,221.05155484131654,0.0,1.0
2003-01-01 16:40:00,10.5,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.747843979777807,1335.148122819974,1642.8951166015836,1493.4571758770526,1.0,313.0,248.9095293128421,248.9095293128421,0.0,1.0
2003-01-01 16:50:00,10.2,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.440762723212726,1256.4215342758196,1563.8255251596913,1413.752027665145,1.0,313.0,235.62533794419085,235.62533794419085,0.0,1.0
2003-01-01 17:00:00,10.4,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.64548356092278,1309.2477430519532,1616.8616869374941,1467.276464790381,1.0,313.0,244.54607746506346,244.54607746506346,0.0,1.0
2003-01-01 17:10:00,10.3,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.541782374819615,1283.0081073362157,1590.4872585725318,1440.7528258381274,1.0,313.0,240.1254709730212,240.1254709730212,0.0,1.0
2003-01-01 17:20:00,10.8,-11.0,0,True,,,False,False,False,False,False,False,False,False,11.053519383306003,1412.4935374409945,1720.6378535579859,1571.63973428772,1.0,313.0,261.93995571462,261.93995571462,0.0,1.0
2003-01-01 17:30:00,10.2,-11.1,0,True,,,False,False,False,False,False,False,False,False,10.440762723212726,1256.4215342758196,1563.8255251596913,1413.752027665145,1.0,313.0,235.62533794419085,235.62533794419085,0.0,1.0
2003-01-01 17:40:00,10.6,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.848824579911447,1360.6993653990828,1668.577615563804,1519.2849709078828,1.0,313.0,253.21416181798045,253.21416181798045,0.0,1.0
2003-01-01 17:50:00,10.3,-11.0,0,True,,,False,False,False,False,False,False,False,False,10.541782374819615,1283.0081073362157,1590.4872585725318,1440.7528258381274,1.0,313.0,240.1254709730212,240.1254709730212,0.0,1.0
2003-01-01 18:00:00,10.7,-10.9,0,True,,,False,False,False,False,False,False,False,False,10.94977985396624,1386.2441996900316,1694.2536733185761,1545.106288290803,1.0,313.0,257.5177147151338,257.5177147151338,0.0,1.0
2003-01-01 18:10:00,10.9,-10.9,0,True,,,False,False,False,False,False,False,False,False,11.154448636283368,1438.0317875874575,1746.3072933456122,1597.4543962630332,1.0,313.0,266.2423993771722,266.2423993771722,0.0,1.0
2003-01-01 18:20:00,10.4,-10.8,0,True,,,False,False,False,False,False,False,False,False,10.641424272231443,1308.2206163571848,1615.829283906965,1466.2382210470078,1.0,313.0,244.37303684116796,244.37303684116796,0.0,1.0
2003-01-01 18:30:00,9.9,-10.8,0,True,,,False,False,False,False,False,False,False,False,10.12981733606647,1169.7961240308778,1477.2310415160505,1325.2090013704399,1.0,313.0,220.86816689507333,220.86816689507333,0.0,1.0
2003-01-01 18:40:00,9.8,-10.7,0,True,,,False,False,False,False,False,False,False,False,10.026222211639865,1140.935846555176,1448.381067602461,1295.709847482707,1.0,313.0,215.95164124711783,215.95164124711783,0.0,1.0
2003-01-01 18:50:00,9.4,-10.7,0,True,,,False,False,False,False,False,False,False,False,9.616988651981094,1026.9286078024602,1334.41453118418,1179.1788445111176,1.0,313.0,196.52980741851962,196.52980741851962,0.0,1.0
2003-01-01 19:00:00,8.8,-10.7,0,True,,,False,False,False,False,False,False,False,False,9.00313831249294,846.4886384363128,1161.7056781238778,1004.506308600063,1.0,313.0,167.4177181000105,167.4177181000105,0.0,1.0
2003-01-01 19:10:00,8.8,-10.7,0,True,,,False,False,False,False,False,False,False,False,9.00313831249294,846.4886384363128,1161.7056781238778,1004.506308600063,1.0,313.0,167.4177181000105,167.4177181000105,0.0,1.0
2003-01-01 19:20:00,8.9,-10.6,0,True,,,False,False,False,False,False,False,False,False,9.104290528602757,876.6876956227387,1190.2520505886584,1033.2832847566249,1.0,313.0,172.21388079277082,172.21388079277082,0.0,1.0
2003-01-01 19:30:00,9.0,-10.5,0,True,,,False,False,False,False,False,False,False,False,9.205417356876293,906.8791732548138,1218.7912583005705,1062.0530382819143,1.0,313.0,177.00883971365238,177.00883971365238,0.0,1.0
2003-01-01 19:40:00,9.1,-10.5,0,True,,,False,False,False,False,False,False,False,False,9.307699771952695,937.4156520473754,1247.6565865124444,1091.1515467781956,1.0,313.0,181.85859112969925,181.85859112969925,0.0,1.0
2003-01-01 19:50:00,9.2,-10.5,0,True,,,False,False,False,False,False,False,False,False,9.4099821870291,967.9521308399374,1276.521914724319,1120.2500552744773,1.0,313.0,186.7083425457462,186.7083425457462,0.0,1.0
2003-01-01 20:00:00,9.1,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.306518816567065,937.0630770806882,1247.323306693188,1090.8155746533996,1.0,313.0,181.8025957755666,181.8025957755666,0.0,1.0
2003-01-01 20:10:00,8.9,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.10197994147768,875.9978683959316,1189.599975100632,1032.6259416635796,1.0,313.0,172.1043236105966,172.1043236105966,0.0,1.0
2003-01-01 20:20:00,8.9,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.10197994147768,875.9978683959316,1189.599975100632,1032.6259416635796,1.0,313.0,172.1043236105966,172.1043236105966,0.0,1.0
2003-01-01 20:30:00,9.0,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.204249379022372,906.5304727383096,1218.4616408969096,1061.7207581584894,1.0,313.0,176.95345969308158,176.95345969308158,0.0,1.0
2003-01-01 20:40:00,9.1,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.306518816567065,937.0630770806882,1247.323306693188,1090.8155746533996,1.0,313.0,181.8025957755666,181.8025957755666,0.0,1.0
2003-01-01 20:50:00,8.9,-10.4,0,True,,,False,False,False,False,False,False,False,False,9.10197994147768,875.9978683959316,1189.599975100632,1032.6259416635796,1.0,313.0,172.1043236105966,172.1043236105966,0.0,1.0
